Cluster;beer;beer_id;beer_type;A_malt_grain;A_malt_bread;A_malt_cara;A_malt_burn;A_hops_citrus;A_hops_tropical;A_hops_noble;A_hops_woody;A_esters_ethac;A_esters_isoaa;A_esters_flower;A_esters_fruity;F_malt_grain;F_malt_bread;F_malt_cara;F_malt_burn;F_hops_citrus;F_hops_tropical;F_hops_noble;F_hops_woody;F_esters_ethac;F_esters_isoaa;F_esters_flower;F_esters_fruity;acidity;bitternes;sweetness;X4vg;diacetyl;dms;metallic;stale_hops;t2n;orange;coriander;clove;lactic;acetic;barnyard;co2;overall
4;115;5,41152E+17;2;0,147279879;-0,179593482;-0,348161515;-0,369212613;0,462649485;-0,132452164;0,279182667;-0,318333644;-0,234774248;-0,643846699;0,824115313;-0,232747811;0,242071704;-0,085874262;-0,154802965;-0,403620622;-0,070823207;-0,087199145;-0,065596205;-0,356622805;-0,000384462;-0,297717953;0,395293906;-0,238721691;0,884958326;-0,834594541;0,479779578;-0,479556175;-0,275477344;0,178205812;-0,267193621;0,141613704;0,575578405;4,437605259;0,702745562;0,212817266;0,704747631;0,06240727;0,158610944;-0,240375826;474743221
4;207;5,41122E+17;4;-0,352948337;-0,350589762;-0,341408486;-0,395999058;0,753556747;0,063405245;-0,616933142;-0,316157766;-0,719258356;1,66278091;1,120187776;0,711510762;-0,206743486;-0,369944151;-0,007503441;-0,432229547;-0,063750391;1,641715215;-0,886961802;-0,363583268;-0,794101527;1,746227568;0,296279608;0,46421806;-0,059149485;-1,374642688;1,127619838;-0,477169281;0,026902452;-0,595283604;-0,478069278;-0,330107959;-0,477207738;-0,196648935;-0,154420058;-0,172799347;-0,018509827;0,694663363;-0,322330207;0,244033715;-430328956
4;50;5,41122E+17;4;0,036610184;-0,350589762;-0,548202007;-0,395999058;-0,579850507;2,698703447;-0,985296294;-0,316157766;-0,719258356;0,521210313;-0,381034465;1,367270477;0,340342729;-0,369944151;-0,007503441;-0,432229547;-0,466465535;2,762132247;-0,691527812;-0,363583268;-0,794101527;0,69419923;-0,310694846;1,555049258;-0,328264253;-1,374642688;1,512833538;-0,477169281;-0,30251595;0,197863847;-0,478069278;-0,330107959;-0,477207738;-0,196648935;-0,154420058;-0,172799347;0,43326726;0,826962627;-0,322330207;-0,887025956;426978268
4;227;5,41122E+17;4;-0,067493408;0,153917089;-0,548202007;-0,395999058;-0,579850507;-0,28421034;-0,591820638;-0,063139548;-0,143234087;0,392569732;-0,381034465;0,481158682;-0,584617644;-0,369944151;-0,461243396;-0,432229547;-0,301249095;-0,105150146;-0,536288277;-0,363583268;-0,794101527;0,460551604;-0,310694846;0,983657172;1,225111037;-0,761528867;0,649704803;-0,477169281;-0,381438811;0,197863847;0,242804197;0,198604632;0,953585657;0,883979826;-0,154420058;-0,172799347;0,71116443;0,517711728;-0,322330207;-0,462569639;-484408318
4;247;5,41108E+17;4;-0,725260408;-0,350589762;-0,548202007;-0,395999058;-0,579850507;0,231098065;-0,727354609;-0,316157766;0,106032271;0,480301914;0,373452115;1,493358583;-0,391781759;-0,369944151;-0,461243396;-0,432229547;-0,667823107;1,360641116;-0,886961802;-0,363583268;0,002688377;0,551463122;0,417674498;0,575147981;0,379837439;-1,176313222;1,543319637;-0,477169281;-0,631934352;-0,004142746;-0,478069278;-0,330107959;-0,020437322;-0,196648935;-0,154420058;-0,172799347;0,537284513;0,031509194;-0,322330207;-0,45615718;-250889603
4;165;5,41108E+17;4;0,293535099;0,578797838;-0,142821765;-0,395999058;-0,108546052;-0,475513741;-0,008655224;0,643075184;-0,42862985;-0,426097536;1,821322706;-0,391882618;-0,584617644;-0,369944151;-0,046414721;-0,432229547;-0,265107963;-0,359743267;-0,731722267;0,517418463;-0,794101527;-0,058568239;0,993381539;0,46421806;-0,227246852;-1,227834751;1,250807273;-0,477169281;-0,381438811;-0,234107514;0,025363818;-0,330107959;0,05065054;-0,196648935;-0,154420058;-0,172799347;-0,296406996;-0,322394077;-0,322330207;-0,955933942;539157953
4;88;5,41108E+17;3;-0,028112845;-0,118949879;-0,493870265;-0,342976798;-0,426724285;-0,369153169;-0,953166266;-0,055024446;0,459596799;0,193249333;0,490392464;1,135603443;-0,279553101;-0,426772807;-0,085411141;-0,288623381;-0,452488971;-0,283492388;-0,890007537;0,060106911;1,060126024;0,713852099;1,202009301;1,682747994;0,827064741;-1,294857218;1,879788781;-0,482112706;-0,309745482;-0,591636962;-0,506091656;-0,366235731;-0,151886109;-0,231139286;-0,166492365;1,066411806;0,269355039;0,402712577;-0,35562628;-0,3757632;-215437592
4;51;5,41108E+17;10;0,768021021;-0,026428552;1,543910186;0,239914763;-0,042244392;-0,056038268;0,280655499;-0,044274863;0,103744705;0,605003554;-0,390275691;0,018748268;-0,006405263;-0,1666433;1,815392404;-0,47005414;-0,368921504;-0,031511228;0,084801662;-0,413806934;0,4237552;1,246010723;-0,250087308;-0,431786789;-0,480890547;0,128452835;2,288988084;0,496742933;0,021166458;0,087814462;-0,050093938;0,305105694;-0,115650846;-0,260285219;-0,151015488;-0,183039203;-0,259165332;-0,248138063;0,319514345;-0,435623077;148751764
4;192;5,41069E+17;1;0,984761838;0,404752341;-0,59238833;0,178785166;-0,405857896;0,234659845;0,333325207;0,103951817;-0,808739352;0,802896419;1,051643586;2,361127946;1,003355365;1,225309255;1,35934457;0,897759176;-0,358209143;0,740726931;0,500408219;0,153575614;-0,681297043;1,721958966;1,392306858;0,097086733;-0,431902723;-0,0173914;0,949759003;0,158903923;-0,164123105;-0,467857773;-0,594248603;-0,376104473;-0,154728691;1,357241887;-0,171125303;0,942960283;-0,310951962;-0,290185977;-0,374259134;1,351930913;-288400578
4;168;5,41026E+17;14;0,239688698;1,304298467;1,759044076;-0,357277366;-0,417835126;-0,523589703;-0,161316899;-0,426447857;0,192825643;0,098969756;0,500331125;-0,153009033;0,103566679;0,149356367;2,368488183;0,058810746;-0,469794384;0,066052993;-0,173305099;-0,482422413;-0,214149032;0,586027127;0,347912008;1,036112594;-0,699525392;-0,646786686;1,366288924;-0,135463637;0,389133394;-0,222874214;-0,628370485;-0,355597144;-0,487275769;-0,297576527;-0,239478139;-0,247785515;-0,291095012;-0,243888155;-0,348073318;-0,350523862;102584274
4;10;5,41023E+17;16;-0,179069851;-0,464635537;-0,554391142;-0,384539605;0,843613052;0,119141501;-1,0269005;-0,417659128;-0,729831234;0,594999135;0,512809235;1,113804039;-0,347034498;-0,441556988;-0,555756438;-0,538200898;0,942014262;0,641700638;-1,167382423;-0,513967839;-0,638929924;1,315103005;0,818522781;1,85782528;-0,346028702;-1,696521301;1,806895939;0,280641542;0,139394292;-0,601013418;-0,33867877;-0,366768402;-0,506451787;4,774454855;0,7836312;2,828355433;-0,162975269;-0,282148931;-0,357289729;-1,043431242;-46785231
4;156;5,41023E+17;3;-0,449648047;-0,074307141;0,014184652;-0,342976798;-0,514986489;-0,260497454;-0,953166266;-0,279720633;-0,464065586;1,063070454;1,85681377;2,406169683;-0,36726815;-0,2172682;0,286511908;-0,376099433;-0,350514288;-0,283492388;-0,693709583;-0,305654563;-0,05122237;1,939956815;1,261159486;1,517946002;0,212310973;-1,495512973;1,584931903;-0,482112706;0,066918552;-0,591636962;0,107972809;-0,366235731;0,249497992;-0,231139286;-0,166492365;-0,197426812;1,36153023;-0,280484418;-0,35562628;-0,387936303;-1528543899
4;12;5,41023E+17;2;-0,26139248;0,24650627;1,205252972;0,01115735;-0,480933363;-0,080132458;-0,866740913;-0,293054678;-0,26575599;2,171745921;0,652678722;0,765103196;0,09479095;-0,134372157;0,988852479;-0,394253823;-0,515532062;-0,168314173;-0,718408893;-0,31564685;-0,299638304;3,063107864;1,466346217;1,652085342;-0,361646675;-1,328931486;1,218779722;-0,461985027;2,140162176;-0,55488594;-0,296473283;-0,031932369;-0,183131875;-0,227350082;-0,173714185;-0,209413796;0,314393368;-0,316076671;0,006339912;-0,802793788;-1735964657
4;87;5,4129E+16;17;0,797735807;0,29390421;0,480472856;-0,378415498;0,281092678;-0,010710776;-0,07199312;0,291949736;-0,024519359;0,046758247;-0,387424343;0,078132236;-0,107635711;0,313982667;1,497208654;-0,45018595;-0,358310776;0,370527125;-0,424940856;-0,250197395;-0,57209425;0,530892335;0,203613675;0,426214775;-0,452260014;-0,94280316;2,945475123;-0,534690112;0,28551607;-0,211367798;-0,551785173;-0,349732711;-0,035719572;-0,257867798;-0,172039622;-0,224802306;-0,319330699;-0,2806984;-0,342363368;-0,615767262;-765154598
4;110;5,4111E+16;11;-0,824530229;-0,086969265;0,025355476;-0,292356223;-0,090636766;0,142668048;-0,842155098;-0,324294813;1,479177898;1,683205238;-0,13190395;-0,044842622;-0,49427915;0,116734135;0,111317791;-0,272214511;-0,189373662;0,33780287;-0,84403196;-0,357995408;1,006540807;1,018398088;-0,089549172;-0,254221371;1,375111762;-0,131536261;0,537492405;-0,066129811;0,026400767;-0,331299242;0,20807851;-0,356219049;0,523898383;-0,234353571;-0,197774146;-0,223162394;-0,331197156;-0,277935224;-0,350926111;-0,059791326;-88505558
4;178;6,2067E+15;5;-0,109631272;0,087466437;-0,012573333;-0,227618379;-0,330675714;-0,33918186;0,002574085;0,164108993;-0,032235682;-0,599683971;-0,068945278;-0,546571205;0,196275387;0,412349546;0,170635245;-0,44568677;-0,190629218;0,126618573;-0,417499395;-0,31418741;-0,266548516;-0,160400834;-0,043916012;-0,383272966;1,18457829;-0,876628265;1,474174694;-0,463237558;-0,2646766;-0,047936088;-0,26356917;-0,326714263;0,282677134;0,177525177;-0,163465732;-0,217791672;0,793812701;0,757651659;-0,318462468;-0,074917319;-192675244
5;92;9,12004E+17;18;0,134908272;0,626843318;-0,548262809;0,034144624;0,942905668;1,247901917;-0,063587138;-0,086187364;0,797132935;0,051559218;-0,040667969;0,011409102;0,196479586;0,892453911;-0,032624963;-0,181588072;0,299734753;1,05234638;0,394428359;-0,184149467;1,092254011;0,262349763;0,011554303;-0,2801879;-0,155979368;0,520899072;-0,41230976;-0,157526098;-0,363455605;-0,746312157;-0,630156705;-0,164622066;-0,280951391;0,039381638;-0,235412798;-0,037702037;-0,305115811;-0,262030858;-0,142963307;-0,298737004;258097992
5;249;9,12004E+17;11;0,250291648;-0,289144762;-0,102122069;-0,1446395;0,020441072;-0,202616484;0,27566016;-0,081566604;0,533203276;-0,025764206;0,004816401;0,089889135;0,350614158;0,007105491;0,156585663;-0,475284332;0,114524826;-0,334334102;0,432171102;-0,306051384;0,322481062;-0,026334853;-0,308483081;-0,428655581;-0,262020981;0,36504143;-0,494971725;-0,340493859;-0,449604702;-0,389337065;-0,309041751;-0,33946832;-0,352548641;0,252696067;-0,171020968;-0,213774845;-0,3007086;-0,2680461;-0,332595306;0,745172652;723456436
5;11;8,71875E+17;18;0,215787458;-0,353705496;0,223032578;-0,371552201;0,151121207;0,252818506;0,465356712;-0,337560049;0,674230563;-0,168701373;0,156642;-0,359540707;0,418081297;0,543590039;0,643681455;0,475697827;-0,163223835;0,274319903;0,478452123;-0,054391613;0,537775824;-0,282993579;0,239812017;-0,295519451;-0,474611736;0,503635491;0,010898958;-0,169742007;-0,221339497;-0,264400631;-0,040077342;-0,344930298;-0,432297104;-0,256073738;0,238953509;0,198510853;-0,307488368;-0,280143962;-0,336678503;0,658527;559438453
5;188;8,71141E+17;17;0,291559359;0,077204321;0,803908868;-0,076400059;-0,150612891;0,577108437;0,060151176;-0,338074423;-0,118781686;0,796055859;-0,291347749;0,360785749;-0,073463997;0,349862282;0,36717982;0,184348035;-0,269491267;0,111836101;0,412856036;-0,215209701;-0,294215559;0,508037391;-0,276260801;-0,154859098;-0,313379033;0,648085696;0,162390797;-0,059469839;-0,063111787;-0,387267064;-0,521231227;-0,204416693;-0,345379248;-0,255370648;-0,157100104;-0,192597444;-0,273411429;-0,2681012;-0,196990078;0,313639126;-259323556
5;91;8,71141E+17;10;0,203922474;0,072144323;0,069505604;-0,126845119;0,588994872;0,010665313;-0,248225905;0,001313553;0,349270297;0,773211817;-0,360834082;-0,537123716;0,139492399;0,521341544;0,319538842;-0,246156107;0,455033965;0,171058808;-0,305214785;-0,224378052;0,245468667;1,005243705;-0,250021554;-0,027126173;-0,505538399;0,416024618;0,421624099;-0,188411857;-0,311408764;-0,213105558;-0,09657975;-0,201726468;-0,272711212;-0,257633225;-0,159598885;-0,181500328;-0,25253453;-0,252076691;-0,192513336;0,572380128;-579597186
5;101;5,42504E+17;11;-0,338090504;-0,331267903;-0,294892823;-0,400673755;1,103160919;0,6714133;0,430881354;-0,127590536;-0,12278388;0,049999004;0,526487097;-0,296281029;-0,043772131;-0,224695699;-0,128963393;-0,272484491;1,234818716;0,119867051;0,155866722;-0,188939219;-0,117302037;0,89307539;0,123704792;-0,215152906;-0,463069596;0,136253464;0,484625496;-0,556524671;-0,417307707;-0,46315738;-0,125199269;-0,33946832;-0,455592668;0,72670829;1,431113095;0,488161869;-0,3007086;-0,2680461;-0,332595306;0,641557021;499561907
5;28;5,42504E+17;19;-0,444528324;-0,118413293;-0,393097064;-0,342685636;0,984994679;0,746735194;0,90789596;-0,075189974;-0,640556168;0,244873143;-0,194889744;-0,586448253;-0,385678828;-0,516815319;-0,262078204;-0,382359455;0,730795219;0,521639177;0,146846418;0,159297455;-0,524812378;-0,292221497;-0,06482915;-0,503436422;-0,060571177;0,6670096;0,007863372;-0,157648489;-0,303996835;-0,08317003;-0,159922887;0,042097186;-0,351837235;-0,226283226;-0,17264939;-0,205780602;-0,327871302;-0,296172324;0,078096914;1,246187774;481664592
5;166;5,42503E+17;9;-0,007240774;0,196873587;-0,548262809;-0,044112955;0,155450988;0,118120512;0,592345929;-0,190665376;0,064071605;-0,203626496;0,087969164;-0,180560712;-0,055794817;-0,506486229;-0,533997649;-0,095506166;0,665450106;0,133921929;0,411426303;-0,184149467;0,337540393;-0,428647519;-0,081534171;-0,595208419;-0,295991511;1,010086325;-0,868129943;-0,157526098;-0,459009861;0,187993667;-0,630156705;-0,361025743;0,478500112;0,039381638;-0,235412798;-0,246439993;-0,305115811;-0,262030858;-0,353126849;-0,338685461;244958561
5;122;5,42503E+17;20;-0,42934652;-0,234168615;-0,548262809;-0,122370534;0,560624074;-0,238139446;0,197563523;0,407425786;-0,309183197;-0,841867054;0,319407607;-0,045718907;-0,392097247;-0,399415119;-0,533997649;0,211786345;0,588417494;-0,381055304;0,327730773;0,503309164;-0,468771943;-0,726982849;-0,003417382;0,076252961;0,054327632;1,272217697;-0,98379451;-0,434653695;-0,583067873;0,073296535;-0,312593553;0,842497048;-0,488937098;1,375209656;0,585528789;-0,246439993;-0,305115811;-0,025012162;0,905435401;-0,109906585;5815216
5;7;5,42503E+17;9;-0,245485922;-0,234168615;-0,548262809;-0,122370534;0,84157591;0,186874902;0,715922166;1,036281075;0,015863461;-0,329400178;0,250940882;-0,143659099;0,132006775;0,093363662;-0,533997649;-0,489784166;0,503126588;0,33352282;1,08909134;0,906740965;0,233997698;-0,361491889;-0,018361116;0,1812598;-0,487236732;0,789163724;-0,878491404;-0,291264517;-0,583067873;-0,402522429;-0,630156705;0,056882338;-0,032166683;-0,120511365;0,030983148;-0,246439993;-0,305115811;-0,262030858;0,064781232;0,15210136;1047350916
5;149;5,42503E+17;11;1,228324771;2,089717818;-0,089786177;0,387547344;-0,140429685;-0,106867932;0,494211273;-0,236659642;0,743755662;0,648478602;-0,441750879;0,016030465;0,993106349;0,805475861;-0,501432053;-0,080786762;-0,005721055;-0,276181905;0,795421641;-0,271942284;0,918131813;0,66997478;-0,247569995;0,153101919;-0,334071065;0,279860463;-0,842444103;1,743709823;0,010623112;0,028803449;0,397616688;-0,15550353;-0,387671461;0,228332377;-0,170150457;-0,198518673;-0,284383559;-0,279969843;-0,338178284;0,101742608;-955883254
5;222;5,42503E+17;20;-0,263244888;-0,16716537;-0,365525073;-0,2089903;1,503777015;1,161322954;0,890406642;0,941769628;-0,344580147;-0,47629711;-0,35232244;-0,2155516;-0,509785358;-0,215508261;-0,496403774;0,035999794;0,915550279;0,217794039;1,062251969;0,883854549;-0,246205191;-0,519236308;-0,268091392;-0,255965325;0,142651188;1,233931672;-0,729196495;0,168627697;-0,352611803;-0,274812305;-0,200483115;-0,059734706;0,185584976;-0,25410347;0,449611404;-0,202969443;-0,277969661;-0,260953251;-0,031033418;0,5709701;8194516
5;19;5,42503E+17;18;-0,654966082;-0,317376137;-0,124032536;-0,385069853;0,421425624;0,954354103;0,406890559;1,314113665;-0,532542328;-0,616560775;-0,198113714;-0,523121671;-1,05080685;-0,264901074;-0,355747277;0,062478962;0,823702654;1,005014588;0,548532852;0,56381326;-0,044920292;-0,519236308;-0,095462528;-0,295896098;-0,289916267;1,141360476;-0,814807926;-0,240975623;-0,193505955;0,12721951;-0,253408689;1,788636412;0,106193681;-0,25410347;-0,166094786;-0,202969443;-0,277969661;-0,260953251;1,810278471;0,77988805;142671631
5;234;5,42503E+17;11;-0,315397845;-0,146533006;-0,221301605;-0,271850258;-0,237767872;-0,359692818;0,452394656;0,211118602;-0,458185441;-0,518447921;-0,270494704;-0,207536237;-0,092462595;0,110223503;-0,383813984;0,030661093;-0,308797253;-0,314289334;0,269112888;0,801518478;-0,380007259;-0,646720861;-0,302299588;-0,500840873;-0,480623913;1,666040056;-0,601417856;1,585805606;-0,15360133;0,13992728;-0,281105362;-0,250482413;0,100159434;-0,227749707;-0,186646869;-0,22386688;-0,329386681;-0,298126863;-0,235921232;0,813022543;458368997
5;123;5,42503E+17;17;-0,056331735;0,490112207;-0,554391142;-0,384539605;-0,4937209;0,091395322;0,475474635;-0,417659128;-0,391034465;0,648260057;-0,044220062;0,831299031;0,052665891;0,966603709;0,196302592;0,531950945;-0,482822749;-0,360475463;0,514965838;-0,154052199;0,036210418;0,957310367;0,220154498;0,851922764;-0,26655485;0,512176806;-0,48257564;-0,159397542;0,054252018;-0,491371261;0,059918845;-0,366768402;-0,506451787;-0,089986156;0,28523149;-0,225152971;-0,314573857;-0,282148931;-0,357289729;0,673033091;-214693036
5;154;5,42503E+17;21;0,452270288;-0,034634397;-0,236934516;-0,212855565;0,248700648;0,498193597;0,382259744;-0,127590536;0,108219889;0,838610462;0,372457857;0,169383085;0,635902498;0,021598109;0,440994249;-0,016568901;0,443821196;0,417243191;0,415127737;-0,188939219;0,234092455;0,714581766;-0,308483081;-0,061497773;-0,44400706;0,412283005;-0,012263848;1,428060293;-0,456304911;-0,038016059;-0,415210955;-0,33946832;-0,360665049;-0,248464318;-0,171020968;-0,213774845;-0,3007086;-0,2680461;-0,332595306;0,405139354;-138352275
5;182;5,42503E+17;17;0,216370207;0,124627941;0,048204873;0,536064242;-0,426447027;-0,183953059;0,698922554;-0,179035033;1,263460652;-0,029691633;0,061144092;0,346722273;0,684385417;0,423758472;-0,029770585;0,10314879;-0,358310776;-0,267199591;0,42629179;-0,021675475;1,504418689;0,089749915;0,133797319;-0,017564419;-0,452260014;0,824541999;-0,180018339;-0,047452782;-0,211506951;-0,499335221;0,23312155;0,002453164;-0,307265821;0,175223115;-0,172039622;-0,224802306;-0,319330699;-0,2806984;0,009822507;0,536856971;-83622006
5;171;5,42503E+17;21;1,150204796;0,614029086;-0,59238833;-0,447275469;-0,405857896;0,234659845;1,178970009;-0,522916254;1,212291802;1,022153366;1,499525001;1,086718858;0,769272983;0,336920477;-0,526737078;-0,535076164;-0,358209143;0,479881235;0,639773995;-0,646236921;0,223970206;2,346741253;1,622478677;0,999310672;-0,049412282;0,019394392;-0,255815299;0,31109005;-0,513726054;-0,203799304;-0,113611226;-0,376104473;-0,498208782;-0,29440344;-0,171125303;-0,243970646;0,407217156;-0,290185977;-0,374259134;-0,545761638;170364787
5;150;5,42502E+17;20;0,111970017;0,203343868;-0,34099524;0,54545354;-0,257658768;-0,183763222;0,600421354;-0,293669381;0,107299784;-0,161824505;0,787218968;0,327971366;0,676583104;0,400150781;0,116902214;0,796159545;-0,022763755;-0,102864542;0,448836837;-0,016060993;-0,134066697;-0,033872558;0,284679061;0,032105093;-0,366788333;0,059292533;-0,646254419;0,109186291;-0,397262278;0,086402471;0,049910401;0,525043832;0,028908921;0,256378343;-0,160148109;0,231388079;-0,349896646;-0,15405448;0,546806063;-0,050935065;322681596
5;203;5,42502E+17;20;-0,257178809;-0,065349156;-0,255915854;0,000667172;-0,329265977;-0,060758259;-0,119087263;0,774758539;0,757227164;-0,49064536;-0,32086213;-0,191042144;0,282033682;0,616711447;0,250710353;0,359295377;-0,321840632;0,053453639;0,223038657;0,782353153;0,873096263;-0,525154405;-0,293420406;0,330429113;-0,529913253;0,505635337;0,437606747;-0,182109062;0,554378122;0,058225483;0,017364786;-0,109493206;-0,006610811;-0,248142575;-0,160148109;-0,204596605;-0,428248412;-0,00648093;-0,095236357;0,101714601;455646758
5;20;5,42501E+17;9;-0,160761436;-0,231220037;-0,502544084;-0,047554166;0,422061674;0,194866428;0,305793703;0,136354537;-0,51111567;-0,534433577;-0,188050229;-0,092575449;-0,333045779;-0,102929047;-0,499034248;-0,250949015;0,887409216;0,405081343;0,623455303;0,048482281;-0,538697187;-0,384911934;-0,097167114;-0,110731835;-0,078943951;0,776894581;-0,482747101;-0,305608512;-0,380177047;0,592803411;-0,214492666;0,668337805;-0,387337124;-0,23316859;-0,153463033;-0,196522274;-0,286834328;-0,273736729;0,702507875;-0,376207356;-331552824
5;59;5,42501E+17;11;-0,619154878;-0,466497078;-0,314754778;-0,047409092;1,479065169;-0,012164066;0,693015161;-0,297415883;-0,190278033;-0,426625292;-0,304251602;-0,378576516;-0,190084493;-0,229172624;0,381066874;0,696096346;0,225492105;-0,294197242;0,363177299;-0,143420573;-0,195936383;-0,478457974;-0,126149463;-0,50448885;-0,054681204;1,536765322;-0,517938021;0,194668822;-0,501358062;-0,218589572;-0,246938146;-0,139405588;-0,296886512;-0,227760533;0,14032704;-0,220350874;-0,305958122;-0,276604088;-0,131978973;-0,460533436;-1005601205
5;173;5,42501E+17;17;0,67202501;0,332362798;-0,274382683;0,503647277;0,325602867;-0,193789783;0,61044738;0,197422769;-0,088129853;-0,405897158;-0,158558459;-0,37798452;-0,252495909;0,456388494;-0,039953659;0,787885544;-0,021097239;-0,078333985;0,319453158;-0,092378105;-0,16842994;-0,251544197;-0,276260801;-0,072474703;-0,514427648;0,317871463;0,602987958;-0,191857213;-0,399719594;0,684267154;-0,416773427;0,24322339;-0,242335221;-0,255370648;-0,157100104;-0,192597444;-0,273411429;-0,2681012;0,250650006;-0,470011588;248072642
5;8;5,42501E+17;8;0,369167979;0,399682563;0,456832941;-0,357277366;0,196628655;-0,107808225;1,209451338;-0,426447857;0,501328653;0,308568204;-0,415119379;-0,074552735;-0,833144967;0,588848446;-0,098873069;-0,259375424;0,066430351;-0,407755093;2,00297861;0,792826687;1,417983744;0,279272674;-0,381231037;0,025108903;-0,067933897;1,215073866;-0,282985085;0,989711491;-0,537891144;-0,759028692;-0,467005674;-0,355597144;-0,231796251;-0,297576527;-0,239478139;-0,247785515;-0,291095012;-0,243888155;-0,348073318;0,749978585;103597442
5;108;5,42501E+17;12;-0,622127648;0,113113967;0,11634813;0,114067049;-0,185289516;-0,301574602;0,2007821;-0,191441547;-0,115725549;-0,07812967;0,063533278;-0,040477762;-0,204897938;0,120619568;-0,024006104;0,036929328;-0,410506733;-0,29675718;0,550531248;0,335323274;0,031575763;-0,520860072;-0,080525355;-0,360413211;-0,356718331;0,473029265;-0,50719643;-0,049548249;0,093778889;0,313579793;0,311076707;0,185538059;0,334172779;-0,246405648;-0,180678619;-0,220198636;-0,33198296;-0,29520557;0,229577031;0,078158017;293484471
5;17;5,42501E+17;21;1,351092773;1,208699632;0,612791798;-0,327459356;-0,245164009;-0,360397932;0,592963098;-0,236659642;0,880727086;0,80065669;-0,157348457;1,112835746;0,825994693;0,876069566;-0,066689315;-0,475064763;-0,388513495;-0,276181905;1,258674864;0,866895502;1,41020258;0,750877179;-0,247569995;-0,475270083;-0,477906869;1,010349772;-0,709352156;0,309797677;0,024535094;-0,190688356;-0,011825492;-0,350555976;0,839238847;-0,251346633;-0,170150457;-0,198518673;-0,284383559;-0,279969843;-0,338178284;0,667709059;33518631
5;217;5,42501E+17;21;-0,165453126;-0,205636491;-0,449956072;-0,125225807;0,71408049;-0,117242818;0,705842593;-0,277340089;-0,313983364;-0,148466051;-0,102289263;-0,168037841;0,312614952;-0,138819019;-0,247134541;-0,091300653;-0,007480907;-0,17870754;0,972793261;-0,0433651;-0,104014967;-0,117689055;-0,259491712;-0,233017177;-0,359086164;0,190105794;-0,225128462;-0,383789852;-0,322405479;0,212188586;-0,003036004;-0,36549364;0,299886531;-0,213375884;-0,166969093;-0,202640718;-0,331278787;-0,303406697;-0,358067024;0,815737778;63103168
5;210;5,41398E+17;18;-0,536898144;-0,264722211;-0,333293408;-0,385069853;0,347766317;-0,427416939;0,124503544;0,219998462;-0,13825749;-0,276427432;-0,088353698;0,722607745;-0,43881245;0,047177235;-0,236023716;-0,269074402;-0,39886376;-0,318139554;0,327087186;0,543998619;-0,171562471;-0,164933206;0,316830211;-0,176109004;-0,649103889;0,619018085;-0,546074659;-0,051102379;-0,469185992;0,255398674;-0,189022032;-0,178247284;-0,072025092;0,178987443;0,517482017;0,165689917;-0,277969661;-0,260953251;-0,170185794;1,204463732;-44326028
5;56;5,41396E+17;9;-0,133986387;0,362122911;-0,511048961;-0,337881829;0,325961472;-0,317325955;0,682361555;0,078671584;0,118261623;0,286616547;-0,392114653;-0,431168171;-0,203929701;1,432976942;-0,16491679;-0,403208036;0,55823415;0,324461854;1,156051611;0,218075497;0,097323101;-0,025976278;-0,257345654;-0,517024201;-0,50340913;1,804998115;-0,41566776;0,51865107;-0,133873778;-0,416435797;-0,52956363;-0,199420107;-0,205167644;-0,232899061;-0,157613252;-0,207717344;-0,298918702;-0,277261904;-0,175677483;-0,504759598;-337714322
5;125;5,41396E+17;11;-0,402501889;-0,288433866;-0,453922272;-0,271850258;0,111752721;0,297038663;0,424798827;-0,066057291;-0,163232466;-0,439286666;-0,296358913;-0,121012819;-0,645493443;-0,535373592;-0,439006656;-0,235016699;0,306732206;-0,173944715;0,166678618;0,708305039;-0,575683407;-0,646720861;-0,302299588;-0,500840873;-0,279270011;1,836293524;-0,878687967;-0,313703238;-0,232955362;0,017095645;0,051271747;-0,181559234;0,631627929;-0,227749707;0,10396689;-0,22386688;-0,329386681;-0,298126863;-0,176747473;0,282024375;-43386889
5;215;5,41396E+17;11;-0,464231229;0,386226955;-0,143761382;-0,196108328;-0,053172507;-0,359692818;0,24269128;0,304670566;-0,232265548;-0,347585416;-0,408510714;-0,275885516;0,341355928;0,248436748;0,196550036;-0,255157138;0,200697357;-0,080381635;0,436197614;-0,102384758;-0,361478645;-0,495409816;-0,302299588;-0,370805008;-0,40216802;1,098984744;-0,415639242;-0,341658122;-0,093857554;0,128975977;0,083345928;-0,219979259;0,338861432;-0,227749707;-0,186646869;-0,22386688;-0,329386681;-0,298126863;-0,215167497;0,129758562;689567498
5;109;5,41286E+17;12;-0,714096505;0,26175229;0,112844656;0,336243309;0,685649755;0,047513743;1,189441197;1,022748288;0,577593411;-0,173034291;-0,02931517;-0,233365129;0,053436648;0,301665958;0,203906661;0,079735687;0,786347157;0,18605858;0,542303099;-0,121042658;0,168509161;-0,31107598;-0,313884856;0,073818467;-0,474611736;0,395513801;-0,314632452;-0,208448943;-0,336596886;-0,373972518;-0,40583791;0,307483775;0,330575831;0,451816599;0,338523491;0,234115917;-0,307488368;-0,280143962;0,316998599;0,274834705;271627285
